level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
2	1	48	0	0	0	446	252	73	40	-1	
3	1	48	1	0	0	446	252	73	40	-1	
4	1	48	1	1	0	446	252	73	40	-1	
5	1	48	1	1	1	446	252	73	40	0.000000	克
2	1	49	0	0	0	615	254	68	36	-1	
3	1	49	1	0	0	615	254	68	36	-1	
4	1	49	1	1	0	615	254	68	36	-1	
5	1	49	1	1	1	615	254	68	36	32.050064	M
2	1	50	0	0	0	936	198	809	98	-1	
3	1	50	1	0	0	936	198	809	98	-1	
4	1	50	1	1	0	936	198	809	98	-1	
5	1	50	1	1	1	936	198	809	98	28.825821	MMMWWMMMMl
2	1	51	0	0	0	991	137	366	177	-1	
3	1	51	1	0	0	991	137	374	177	-1	
4	1	51	1	1	0	991	137	366	177	-1	
5	1	51	1	1	1	991	137	366	177	56.516300	MMM
2	1	52	0	0	0	2805	226	106	81	-1	
3	1	52	1	0	0	2805	226	106	81	-1	
4	1	52	1	1	0	2805	226	106	81	-1	
5	1	52	1	1	1	2805	226	106	81	0.000000	總
2	1	53	0	0	0	3038	289	190	23	-1	
3	1	53	1	0	0	3038	289	190	23	-1	
4	1	53	1	1	0	3038	289	190	23	-1	
5	1	53	1	1	1	3038	289	190	23	14.493973	161711i
2	1	54	0	0	0	1921	291	119	52	-1	
3	1	54	1	0	0	1921	291	119	52	-1	
4	1	54	1	1	0	1921	291	119	52	-1	
5	1	54	1	1	1	1921	291	119	52	8.841217	只
2	1	55	0	0	0	2044	296	67	28	-1	
3	1	55	1	0	0	2044	296	67	28	-1	
4	1	55	1	1	0	2044	296	67	28	-1	
5	1	55	1	1	1	2044	296	67	28	21.712112	人
2	1	56	0	0	0	2957	296	74	23	-1	
3	1	56	1	0	0	2957	296	74	23	-1	
4	1	56	1	1	0	2957	296	74	23	-1	
5	1	56	1	1	1	2957	296	74	23	17.977417	6
2	1	57	0	0	0	3038	304	67	26	-1	
3	1	57	1	0	0	3038	304	67	26	-1	
4	1	57	1	1	0	3038	304	67	26	-1	
5	1	57	1	1	1	3038	304	67	26	47.756798	9
2	1	58	0	0	0	0	342	224	22	-1	
3	1	58	1	0	0	0	342	224	22	-1	
4	1	58	1	1	0	0	342	224	22	-1	
5	1	58	1	1	1	0	342	224	22	0.000000	53414411
2	1	59	0	0	0	232	334	214	19	-1	
3	1	59	1	0	0	232	334	214	19	-1	
4	1	59	1	1	0	232	334	214	19	-1	
5	1	59	1	1	1	232	334	214	19	0.000000	ss838N861
2	1	60	0	0	0	452	341	26	11	-1	
3	1	60	1	0	0	452	341	26	11	-1	
4	1	60	1	1	0	452	341	26	11	-1	
5	1	60	1	1	1	452	341	26	11	25.294357	(
2	1	61	0	0	0	1805	339	15	11	-1	
3	1	61	1	0	0	1805	339	15	11	-1	
4	1	61	1	1	0	1805	339	15	11	-1	
5	1	61	1	1	1	1805	339	15	11	63.802582	【
2	1	62	0	0	0	2133	273	36	75	-1	
3	1	62	1	0	0	2133	273	36	75	-1	
4	1	62	1	1	0	2133	273	36	75	-1	
5	1	62	1	1	1	2133	273	36	75	0.000000	$
2	1	63	0	0	0	2233	264	52	84	-1	
3	1	63	1	0	0	2233	264	52	84	-1	
4	1	63	1	1	0	2233	264	52	84	-1	
5	1	63	1	1	1	2233	264	52	84	16.708611	到
2	1	64	0	0	0	1579	377	8	21	-1	
3	1	64	1	0	0	1579	377	8	21	-1	
4	1	64	1	1	0	1579	377	8	21	-1	
5	1	64	1	1	1	1579	377	8	21	0.000000	》
2	1	65	0	0	0	1704	367	23	13	-1	
3	1	65	1	0	0	1704	367	23	13	-1	
4	1	65	1	1	0	1704	367	23	13	-1	
5	1	65	1	1	1	1704	367	23	13	42.093285	得
5	1	65	1	1	2	1718	363	14	25	0.000000	史
2	1	66	0	0	0	1899	363	94	39	-1	
3	1	66	1	0	0	1899	363	94	39	-1	
4	1	66	1	1	0	1899	363	94	39	-1	
5	1	66	1	1	1	1899	363	94	39	68.418976	如
5	1	66	1	1	2	1956	359	41	53	0.000000	莖
2	1	67	0	0	0	2206	351	85	44	-1	
3	1	67	1	0	0	2206	351	85	44	-1	
4	1	67	1	1	0	2206	351	85	44	-1	
5	1	67	1	1	1	2206	351	85	44	34.558266	到
5	1	67	1	1	2	2249	347	43	63	29.655373	加
2	1	68	0	0	0	2526	296	157	83	-1	
3	1	68	1	0	0	2526	296	157	83	-1	
4	1	68	1	1	0	2526	296	157	83	-1	
5	1	68	1	1	1	2526	296	157	83	0.000000	三
2	1	69	0	0	0	3110	361	43	39	-1	
