level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	355	1	0	0	1224	1228	24	15	-1	
4	1	355	1	1	0	1224	1228	24	15	-1	
5	1	355	1	1	1	1224	1228	24	15	51.729118	人
2	1	356	0	0	0	1254	1227	54	18	-1	
3	1	356	1	0	0	1254	1227	54	18	-1	
4	1	356	1	1	0	1254	1227	54	18	-1	
5	1	356	1	1	1	1254	1227	54	18	20.723892	XX
2	1	357	0	0	0	1437	1231	18	11	-1	
3	1	357	1	0	0	1437	1231	18	11	-1	
4	1	357	1	1	0	1437	1231	18	11	-1	
5	1	357	1	1	1	1437	1231	18	11	31.321663	人
2	1	358	0	0	0	2196	1233	25	11	-1	
3	1	358	1	0	0	2196	1233	25	11	-1	
4	1	358	1	1	0	2196	1233	25	11	-1	
5	1	358	1	1	1	2196	1233	25	11	12.712334	KK
2	1	359	0	0	0	451	1247	28	21	-1	
3	1	359	1	0	0	451	1247	28	21	-1	
4	1	359	1	1	0	451	1247	28	21	-1	
5	1	359	1	1	1	451	1247	28	21	0.000000	KK
2	1	360	0	0	0	877	1273	17	13	-1	
3	1	360	1	0	0	877	1273	17	13	-1	
4	1	360	1	1	0	877	1273	17	13	-1	
5	1	360	1	1	1	877	1273	17	13	12.456627	G
2	1	361	0	0	0	1586	1260	21	9	-1	
3	1	361	1	0	0	1586	1260	21	9	-1	
4	1	361	1	1	0	1586	1260	21	9	-1	
5	1	361	1	1	1	1586	1260	21	9	22.731361	XX
2	1	362	0	0	0	2136	1266	28	13	-1	
3	1	362	1	0	0	2136	1266	28	13	-1	
4	1	362	1	1	0	2136	1266	28	13	-1	
5	1	362	1	1	1	2136	1266	28	13	0.000000	XXNS
2	1	363	0	0	0	2238	1254	18	12	-1	
3	1	363	1	0	0	2238	1254	18	12	-1	
4	1	363	1	1	0	2238	1254	18	12	-1	
5	1	363	1	1	1	2238	1254	18	12	0.000000	呈
2	1	364	0	0	0	2391	1263	9	12	-1	
3	1	364	1	0	0	2391	1263	9	12	-1	
4	1	364	1	1	0	2391	1263	9	12	-1	
5	1	364	1	1	1	2391	1263	9	12	25.940308	令
2	1	365	0	0	0	2538	1267	15	10	-1	
3	1	365	1	0	0	2538	1267	15	10	-1	
4	1	365	1	1	0	2538	1267	15	10	-1	
5	1	365	1	1	1	2538	1267	15	10	23.134445	全
2	1	366	0	0	0	2693	1232	42	32	-1	
3	1	366	1	0	0	2693	1232	42	32	-1	
4	1	366	1	1	0	2693	1232	42	32	-1	
5	1	366	1	1	1	2693	1232	42	32	20.723183	全
2	1	367	0	0	0	421	1265	110	29	-1	
3	1	367	1	0	0	421	1265	110	29	-1	
4	1	367	1	1	0	421	1265	110	29	-1	
5	1	367	1	1	1	421	1265	15	9	89.987747	~
5	1	367	1	1	2	447	1271	84	23	17.047272	二
2	1	368	0	0	0	1513	1287	42	10	-1	
3	1	368	1	0	0	1513	1287	42	10	-1	
4	1	368	1	1	0	1513	1287	42	10	-1	
5	1	368	1	1	1	1513	1287	42	10	0.000000	Fe
2	1	369	0	0	0	1848	1300	45	10	-1	
3	1	369	1	0	0	1848	1300	45	10	-1	
4	1	369	1	1	0	1848	1300	45	10	-1	
5	1	369	1	1	1	1848	1302	8	8	63.645622	人
5	1	369	1	1	2	1878	1300	15	8	40.951271	3
2	1	370	0	0	0	1977	1260	36	39	-1	
3	1	370	1	0	0	1977	1260	36	39	-1	
4	1	370	1	1	0	1977	1260	36	39	-1	
5	1	370	1	1	1	1977	1260	36	39	0.000000	秋
2	1	371	0	0	0	2633	1283	54	17	-1	
3	1	371	1	0	0	2633	1283	54	17	-1	
4	1	371	1	1	0	2633	1283	54	17	-1	
5	1	371	1	1	1	2633	1283	54	17	14.016754	吧
2	1	372	0	0	0	71	1321	23	11	-1	
3	1	372	1	0	0	71	1321	23	11	-1	
4	1	372	1	1	0	71	1321	23	11	-1	
5	1	372	1	1	1	71	1321	23	11	33.560745	ss
2	1	373	0	0	0	506	1293	16	21	-1	
3	1	373	1	0	0	506	1293	16	21	-1	
4	1	373	1	1	0	506	1293	16	21	-1	
5	1	373	1	1	1	506	1293	16	21	0.377357	MM
2	1	374	0	0	0	724	1307	22	25	-1	
3	1	374	1	0	0	724	1307	22	25	-1	
4	1	374	1	1	0	724	1307	22	25	-1	
5	1	374	1	1	1	724	1307	22	25	0.000000	愉
2	1	375	0	0	0	1514	1305	15	16	-1	
3	1	375	1	0	0	1514	1305	15	16	-1	
4	1	375	1	1	0	1514	1305	15	16	-1	
5	1	375	1	1	1	1514	1305	15	16	25.994476	已
2	1	376	0	0	0	1875	1308	24	12	-1	
3	1	376	1	0	0	1875	1308	24	12	-1	
4	1	376	1	1	0	1875	1308	24	12	-1	
5	1	376	1	1	1	1875	1308	24	12	0.000000	忘
5	1	376	1	1	2	1895	1298	8	32	68.230095	?
2	1	377	0	0	0	2238	1314	12	20	-1	
3	1	377	1	0	0	2238	1314	12	20	-1	
4	1	377	1	1	0	2238	1314	12	20	-1	
5	1	377	1	1	1	2238	1314	12	20	0.000000	襄
2	1	378	0	0	0	2294	1263	61	63	-1	
3	1	378	1	0	0	2294	1263	61	63	-1	
4	1	378	1	1	0	2294	1263	61	63	-1	
5	1	378	1	1	1	2294	1263	61	63	3.368439	和
2	1	379	0	0	0	2688	1304	102	29	-1	
3	1	379	1	0	0	2688	1304	102	29	-1	
4	1	379	1	1	0	2688	1304	102	29	-1	
5	1	379	1	1	1	2688	1304	102	29	24.438309	ae
2	1	380	0	0	0	309	1335	30	11	-1	
3	1	380	1	0	0	309	1335	30	11	-1	
4	1	380	1	1	0	309	1335	30	11	-1	
5	1	380	1	1	1	309	1335	30	11	48.737339	XX
2	1	381	0	0	0	1028	1323	36	16	-1	
3	1	381	1	0	0	1028	1323	36	16	-1	
4	1	381	1	1	0	1028	1323	36	16	-1	
5	1	381	1	1	1	1028	1323	36	16	0.000000	S
2	1	382	0	0	0	1149	1332	18	22	-1	
3	1	382	1	0	0	1149	1332	18	22	-1	
4	1	382	1	1	0	1149	1332	18	22	-1	
5	1	382	1	1	1	1149	1332	18	22	22.901474	過
2	1	383	0	0	0	1168	1323	30	21	-1	
3	1	383	1	0	0	1168	1323	30	21	-1	
4	1	383	1	1	0	1168	1323	30	21	-1	
5	1	383	1	1	1	1168	1323	30	21	28.798256	AS
2	1	384	0	0	0	1413	1335	21	21	-1	
3	1	384	1	0	0	1413	1335	21	21	-1	
4	1	384	1	1	0	1413	1335	21	21	-1	
5	1	384	1	1	1	1413	1335	21	21	0.000000	XN
2	1	385	0	0	0	1929	1347	18	9	-1	
3	1	385	1	0	0	1929	1347	18	9	-1	
4	1	385	1	1	0	1929	1347	18	9	-1	
5	1	385	1	1	1	1929	1347	18	9	0.000000	AN
2	1	386	0	0	0	1932	1335	21	16	-1	
3	1	386	1	0	0	1932	1335	21	16	-1	
4	1	386	1	1	0	1932	1335	21	16	-1	
5	1	386	1	1	1	1932	1335	21	16	0.000000	NN
2	1	387	0	0	0	1974	1335	24	15	-1	
3	1	387	1	0	0	1974	1335	24	15	-1	
4	1	387	1	1	0	1974	1335	24	15	-1	
5	1	387	1	1	1	1974	1335	24	15	0.000000	六
2	1	388	0	0	0	2254	1298	25	41	-1	
3	1	388	1	0	0	2254	1298	25	41	-1	
4	1	388	1	1	0	2254	1298	25	41	-1	
5	1	388	1	1	1	2254	1298	25	41	0.000000	飼
2	1	389	0	0	0	2648	1339	28	5	-1	
3	1	389	1	0	0	2648	1339	28	5	-1	
4	1	389	1	1	0	2648	1339	28	5	-1	
5	1	389	1	1	1	2648	1339	28	5	32.937447	一
2	1	390	0	0	0	2913	1306	60	38	-1	
3	1	390	1	0	0	2913	1306	60	38	-1	
4	1	390	1	1	0	2913	1306	60	38	-1	
5	1	390	1	1	1	2913	1306	60	38	44.773766	月
5	1	390	1	1	2	2949	1301	27	59	0.000000	沙
2	1	391	0	0	0	110	1345	28	17	-1	
3	1	391	1	0	0	110	1345	28	17	-1	
4	1	391	1	1	0	110	1345	28	17	-1	
5	1	391	1	1	1	110	1345	28	17	0.000000	呈
2	1	392	0	0	0	495	1353	17	17	-1	
3	1	392	1	0	0	495	1353	17	17	-1	
4	1	392	1	1	0	495	1353	17	17	-1	
5	1	392	1	1	1	495	1353	17	17	0.000000	飼
2	1	393	0	0	0	1494	1347	12	18	-1	
3	1	393	1	0	0	1494	1347	12	18	-1	
4	1	393	1	1	0	1494	1347	12	18	-1	
5	1	393	1	1	1	1494	1347	12	18	59.856533	上
2	1	394	0	0	0	1927	1371	25	10	-1	
3	1	394	1	0	0	1927	1371	25	10	-1	
4	1	394	1	1	0	1927	1371	25	10	-1	
5	1	394	1	1	1	1927	1371	25	10	0.000000	信
2	1	395	0	0	0	1937	1365	16	9	-1	
3	1	395	1	0	0	1937	1365	16	9	-1	
4	1	395	1	1	0	1937	1365	16	9	-1	
5	1	395	1	1	1	1937	1365	16	9	0.000000	餅
2	1	396	0	0	0	1971	1346	24	16	-1	
3	1	396	1	0	0	1971	1346	24	16	-1	
4	1	396	1	1	0	1971	1346	24	16	-1	
5	1	396	1	1	1	1971	1346	24	16	14.221794	六
2	1	397	0	0	0	2128	1368	11	8	-1	
3	1	397	1	0	0	2128	1368	11	8	-1	
4	1	397	1	1	0	2128	1368	11	8	-1	
5	1	397	1	1	1	2128	1368	11	8	37.671093	KR
2	1	398	0	0	0	2568	1365	21	9	-1	
3	1	398	1	0	0	2568	1365	21	9	-1	
4	1	398	1	1	0	2568	1365	21	9	-1	
5	1	398	1	1	1	2568	1365	21	9	0.000000	飼
2	1	399	0	0	0	89	1378	50	20	-1	
3	1	399	1	0	0	89	1378	50	20	-1	
4	1	399	1	1	0	89	1378	50	20	-1	
5	1	399	1	1	1	89	1378	50	20	5.040276	Si
2	1	400	0	0	0	256	1354	179	41	-1	
3	1	400	1	0	0	256	1354	179	41	-1	
4	1	400	1	1	0	256	1354	179	41	-1	
5	1	400	1	1	1	256	1354	179	41	9.444717	9
2	1	401	0	0	0	525	1347	21	46	-1	
3	1	401	1	0	0	525	1347	21	46	-1	
4	1	401	1	1	0	525	1347	21	46	-1	
5	1	401	1	1	1	525	1347	21	46	3.531639	lt
2	1	402	0	0	0	1083	1383	21	6	-1	
3	1	402	1	0	0	1083	1383	21	6	-1	
4	1	402	1	1	0	1083	1383	21	6	-1	
5	1	402	1	1	1	1083	1383	21	6	42.955933	AS
2	1	403	0	0	0	1495	1371	15	21	-1	
3	1	403	1	0	0	1495	1371	15	21	-1	
4	1	403	1	1	0	1495	1371	15	21	-1	
5	1	403	1	1	1	1495	1371	15	21	0.000000	全
2	1	404	0	0	0	1498	1387	34	13	-1	
3	1	404	1	0	0	1498	1387	34	13	-1	
4	1	404	1	1	0	1498	1387	34	13	-1	
5	1	404	1	1	1	1498	1387	13	13	55.743656	全
5	1	404	1	1	2	1528	1394	4	6	18.267174	如
2	1	405	0	0	0	1737	1355	51	45	-1	
3	1	405	1	0	0	1737	1355	51	45	-1	
4	1	405	1	1	0	1737	1355	51	45	-1	
5	1	405	1	1	1	1737	1355	51	45	33.927696	凝
2	1	406	0	0	0	1900	1377	53	24	-1	
3	1	406	1	0	0	1900	1377	53	24	-1	
4	1	406	1	1	0	1900	1377	53	24	-1	
5	1	406	1	1	1	1900	1384	14	2	11.230812	則
5	1	406	1	1	2	1938	1377	15	24	0.000000	人
2	1	407	0	0	0	2022	1380	17	11	-1	
3	1	407	1	0	0	2022	1380	17	11	-1	
4	1	407	1	1	0	2022	1380	17	11	-1	
5	1	407	1	1	1	2022	1380	17	11	36.079826	3
2	1	408	0	0	0	2026	1389	13	15	-1	
3	1	408	1	0	0	2026	1389	13	15	-1	
4	1	408	1	1	0	2026	1389	13	15	-1	
5	1	408	1	1	1	2026	1389	13	15	0.000000	飼
2	1	409	0	0	0	2085	1371	48	15	-1	
3	1	409	1	0	0	2085	1371	48	15	-1	
4	1	409	1	1	0	2085	1371	48	15	-1	
5	1	409	1	1	1	2085	1371	48	15	0.000000	F
2	1	410	0	0	0	2656	1360	48	28	-1	
3	1	410	1	0	0	2656	1360	48	28	-1	
4	1	410	1	1	0	2656	1360	48	28	-1	
5	1	410	1	1	1	2656	1360	48	28	22.052612	條
5	1	410	1	1	2	2688	1356	21	39	0.000000	/
2	1	411	0	0	0	74	1424	46	7	-1	
3	1	411	1	0	0	74	1424	46	7	-1	
4	1	411	1	1	0	74	1424	46	7	-1	
5	1	411	1	1	1	74	1424	46	7	24.159401	上
2	1	412	0	0	0	263	1401	37	14	-1	
3	1	412	1	0	0	263	1401	37	14	-1	
4	1	412	1	1	0	263	1401	37	14	-1	
5	1	412	1	1	1	263	1401	37	14	17.114220	1
2	1	413	0	0	0	1577	1414	11	13	-1	
3	1	413	1	0	0	1577	1414	11	13	-1	
4	1	413	1	1	0	1577	1414	11	13	-1	
5	1	413	1	1	1	1577	1414	11	13	56.927193	全
2	1	414	0	0	0	1936	1410	16	9	-1	
3	1	414	1	0	0	1936	1410	16	9	-1	
4	1	414	1	1	0	1936	1410	16	9	-1	
5	1	414	1	1	1	1936	1410	16	9	25.818817	六
2	1	415	0	0	0	2053	1413	14	12	-1	
3	1	415	1	0	0	2053	1413	14	12	-1	
4	1	415	1	1	0	2053	1413	14	12	-1	
5	1	415	1	1	1	2053	1413	14	12	47.786594	說
2	1	416	0	0	0	2272	1417	14	14	-1	
3	1	416	1	0	0	2272	1417	14	14	-1	
4	1	416	1	1	0	2272	1417	14	14	-1	
5	1	416	1	1	1	2272	1417	14	14	10.204010	落
2	1	417	0	0	0	2659	1402	10	14	-1	
3	1	417	1	0	0	2659	1402	10	14	-1	
4	1	417	1	1	0	2659	1402	10	14	-1	
5	1	417	1	1	1	2659	1402	10	14	0.000000	襄
2	1	418	0	0	0	2674	1396	50	14	-1	
3	1	418	1	0	0	2674	1396	50	14	-1	
4	1	418	1	1	0	2674	1396	50	14	-1	
5	1	418	1	1	1	2674	1396	50	14	12.344627	同
2	1	419	0	0	0	0	1344	66	91	-1	
3	1	419	1	0	0	0	1344	66	91	-1	
4	1	419	1	1	0	0	1344	66	91	-1	
5	1	419	1	1	1	0	1344	66	91	0.000000	隊
2	1	420	0	0	0	126	1394	112	40	-1	
3	1	420	1	0	0	126	1394	112	40	-1	
4	1	420	1	1	0	126	1394	112	40	-1	
5	1	420	1	1	1	126	1398	45	36	40.518616	點
5	1	420	1	1	2	177	1395	22	38	0.000000	事
5	1	420	1	1	3	217	1394	21	36	89.413719	傾
2	1	421	0	0	0	1183	1432	35	23	-1	
3	1	421	1	0	0	1183	1432	35	23	-1	
4	1	421	1	1	0	1183	1432	35	23	-1	
5	1	421	1	1	1	1183	1432	35	23	41.941067	AR
2	1	422	0	0	0	1216	1444	45	11	-1	
3	1	422	1	0	0	1216	1444	45	11	-1	
4	1	422	1	1	0	1216	1444	45	11	-1	
5	1	422	1	1	1	1216	1444	45	11	36.512154	Sa
2	1	423	0	0	0	1248	1428	39	26	-1	
3	1	423	1	0	0	1248	1428	39	26	-1	
4	1	423	1	1	0	1248	1428	39	26	-1	
5	1	423	1	1	1	1248	1428	39	26	41.748352	人
2	1	424	0	0	0	1393	1432	55	20	-1	
3	1	424	1	0	0	1393	1432	55	20	-1	
4	1	424	1	1	0	1393	1432	55	20	-1	
5	1	424	1	1	1	1393	1432	55	20	1.703911	Aa
2	1	425	0	0	0	1491	1411	70	34	-1	
3	1	425	1	0	0	1491	1411	70	34	-1	
4	1	425	1	1	0	1491	1411	70	34	-1	
5	1	425	1	1	1	1491	1411	14	26	0.000000	交
5	1	425	1	1	2	1531	1419	30	26	0.000000	必
2	1	426	0	0	0	1753	1427	21	25	-1	
3	1	426	1	0	0	1753	1427	21	25	-1	
4	1	426	1	1	0	1753	1427	21	25	-1	
5	1	426	1	1	1	1749	1422	11	43	38.202827	上
5	1	426	1	1	2	1753	1427	21	25	0.000000	)
2	1	427	0	0	0	1885	1426	66	16	-1	
3	1	427	1	0	0	1885	1426	66	16	-1	
4	1	427	1	1	0	1885	1426	66	16	-1	
5	1	427	1	1	1	1885	1426	66	16	0.000000	全
2	1	428	0	0	0	1995	1422	23	17	-1	
3	1	428	1	0	0	1995	1422	23	17	-1	
4	1	428	1	1	0	1995	1422	23	17	-1	
5	1	428	1	1	1	1995	1422	23	17	36.834904	AN
2	1	429	0	0	0	2128	1425	30	21	-1	
3	1	429	1	0	0	2128	1425	30	21	-1	
4	1	429	1	1	0	2128	1425	30	21	-1	
5	1	429	1	1	1	2128	1425	30	21	4.922729	S
2	1	430	0	0	0	2514	1399	40	38	-1	
3	1	430	1	0	0	2514	1399	40	38	-1	
4	1	430	1	1	0	2514	1399	40	38	-1	
5	1	430	1	1	1	2514	1399	40	38	0.000000	潮
2	1	431	0	0	0	2696	1412	22	28	-1	
3	1	431	1	0	0	2696	1412	22	28	-1	
4	1	431	1	1	0	2696	1412	22	28	-1	
5	1	431	1	1	1	2696	1412	22	28	0.000000	[生
2	1	432	0	0	0	111	1469	17	9	-1	
3	1	432	1	0	0	111	1469	17	9	-1	
4	1	432	1	1	0	111	1469	17	9	-1	
5	1	432	1	1	1	111	1469	17	9	0.000000	S
2	1	433	0	0	0	302	1445	37	13	-1	
3	1	433	1	0	0	302	1445	37	13	-1	
4	1	433	1	1	0	302	1445	37	13	-1	
5	1	433	1	1	1	302	1445	37	13	28.077507	一
2	1	434	0	0	0	344	1389	98	72	-1	
3	1	434	1	0	0	344	1389	98	72	-1	
4	1	434	1	1	0	344	1389	98	72	-1	
5	1	434	1	1	1	344	1389	98	72	52.426891	儿
5	1	434	1	1	2	395	1385	50	98	0.000000	須
2	1	435	0	0	0	558	1436	36	25	-1	
3	1	435	1	0	0	558	1436	36	25	-1	
4	1	435	1	1	0	558	1436	36	25	-1	
5	1	435	1	1	1	558	1452	6	6	0.000000	x
5	1	435	1	1	2	578	1436	16	25	0.000000	飲
2	1	436	0	0	0	957	1390	175	68	-1	
3	1	436	1	0	0	957	1390	175	68	-1	
4	1	436	1	1	0	957	1390	175	68	-1	
5	1	436	1	1	1	957	1390	60	68	0.000000	呈
5	1	436	1	1	2	1016	1390	116	68	0.000000	l-|
2	1	437	0	0	0	1348	1461	20	12	-1	
3	1	437	1	0	0	1348	1461	20	12	-1	
4	1	437	1	1	0	1348	1461	20	12	-1	
5	1	437	1	1	1	1348	1461	20	12	5.540077	AN
2	1	438	0	0	0	2126	1452	13	9	-1	
3	1	438	1	0	0	2126	1452	13	9	-1	
4	1	438	1	1	0	2126	1452	13	9	-1	
5	1	438	1	1	1	2126	1452	13	9	30.665924	六
2	1	439	0	0	0	2450	1454	29	12	-1	
3	1	439	1	0	0	2450	1454	29	12	-1	
4	1	439	1	1	0	2450	1454	29	12	-1	
5	1	439	1	1	1	2450	1454	3	10	48.376995	41
2	1	440	0	0	0	2696	1449	46	25	-1	
3	1	440	1	0	0	2696	1449	46	25	-1	
4	1	440	1	1	0	2696	1449	46	25	-1	
5	1	440	1	1	1	2696	1449	46	25	0.000000	iY
2	1	441	0	0	0	55	1468	22	18	-1	
3	1	441	1	0	0	55	1468	22	18	-1	
4	1	441	1	1	0	55	1468	22	18	-1	
5	1	441	1	1	1	55	1468	22	18	24.591667	AS
2	1	442	0	0	0	205	1467	38	13	-1	
3	1	442	1	0	0	205	1467	38	13	-1	
4	1	442	1	1	0	205	1467	38	13	-1	
5	1	442	1	1	1	205	1467	38	13	45.426132	一
2	1	443	0	0	0	1351	1470	11	12	-1	
3	1	443	1	0	0	1351	1470	11	12	-1	
4	1	443	1	1	0	1351	1470	11	12	-1	
5	1	443	1	1	1	1351	1470	11	12	46.847519	AA
2	1	444	0	0	0	1507	1472	12	16	-1	
3	1	444	1	0	0	1507	1472	12	16	-1	
4	1	444	1	1	0	1507	1472	12	16	-1	
5	1	444	1	1	1	1507	1472	12	16	13.999863	全
2	1	445	0	0	0	2127	1463	62	27	-1	
3	1	445	1	0	0	2127	1463	62	27	-1	
4	1	445	1	1	0	2127	1463	62	27	-1	
5	1	445	1	1	1	2127	1468	15	13	0.000000	信
5	1	445	1	1	2	2167	1463	22	27	0.000000	選
2	1	446	0	0	0	2979	1413	83	87	-1	
3	1	446	1	0	0	2979	1413	83	87	-1	
4	1	446	1	1	0	2979	1413	83	87	-1	
5	1	446	1	1	1	2979	1413	83	87	0.000000	疏
2	1	447	0	0	0	232	1492	23	17	-1	
3	1	447	1	0	0	232	1492	23	17	-1	
4	1	447	1	1	0	232	1492	23	17	-1	
5	1	447	1	1	1	232	1492	23	17	11.343155	5
2	1	448	0	0	0	534	1503	12	12	-1	
3	1	448	1	0	0	534	1503	12	12	-1	
4	1	448	1	1	0	534	1503	12	12	-1	
5	1	448	1	1	1	534	1503	12	12	19.386536	讓
2	1	449	0	0	0	538	1465	37	44	-1	
3	1	449	1	0	0	538	1465	37	44	-1	
4	1	449	1	1	0	538	1465	37	44	-1	
5	1	449	1	1	1	538	1465	37	44	21.234467	全
2	1	450	0	0	0	858	1497	17	15	-1	
3	1	450	1	0	0	858	1497	17	15	-1	
4	1	450	1	1	0	858	1497	17	15	-1	
5	1	450	1	1	1	858	1497	17	15	10.711395	K
2	1	451	0	0	0	933	1465	15	50	-1	
3	1	451	1	0	0	933	1465	15	50	-1	
4	1	451	1	1	0	933	1465	15	50	-1	
5	1	451	1	1	1	933	1465	15	50	0.000000	l
2	1	452	0	0	0	1423	1462	37	49	-1	
3	1	452	1	0	0	1423	1462	37	49	-1	
4	1	452	1	1	0	1423	1462	37	49	-1	
5	1	452	1	1	1	1423	1462	37	49	25.142944	人
2	1	453	0	0	0	1509	1497	12	21	-1	
3	1	453	1	0	0	1509	1497	12	21	-1	
4	1	453	1	1	0	1509	1497	12	21	-1	
5	1	453	1	1	1	1509	1497	12	21	0.000000	全
2	1	454	0	0	0	1555	1500	35	14	-1	
3	1	454	1	0	0	1555	1500	35	14	-1	
4	1	454	1	1	0	1555	1500	35	14	-1	
5	1	454	1	1	1	1555	1500	35	14	20.747597	生
2	1	455	0	0	0	2351	1506	18	12	-1	
3	1	455	1	0	0	2351	1506	18	12	-1	
4	1	455	1	1	0	2351	1506	18	12	-1	
5	1	455	1	1	1	2351	1506	18	12	10.938736	以
2	1	456	0	0	0	2530	1497	20	17	-1	
3	1	456	1	0	0	2530	1497	20	17	-1	
4	1	456	1	1	0	2530	1497	20	17	-1	
5	1	456	1	1	1	2530	1497	20	17	20.528145	全
2	1	457	0	0	0	2907	1485	25	24	-1	
3	1	457	1	0	0	2907	1485	25	24	-1	
4	1	457	1	1	0	2907	1485	25	24	-1	
5	1	457	1	1	1	2907	1485	25	24	38.125439	生
2	1	458	0	0	0	2938	1464	25	43	-1	
3	1	458	1	0	0	2938	1464	25	43	-1	
4	1	458	1	1	0	2938	1464	25	43	-1	
5	1	458	1	1	1	2938	1464	25	43	96.802368	可
2	1	459	0	0	0	537	1515	33	24	-1	
3	1	459	1	0	0	537	1515	33	24	-1	
4	1	459	1	1	0	537	1515	33	24	-1	
5	1	459	1	1	1	537	1515	33	24	10.477966	以
2	1	460	0	0	0	808	1522	13	9	-1	
3	1	460	1	0	0	808	1522	13	9	-1	
4	1	460	1	1	0	808	1522	13	9	-1	
5	1	460	1	1	1	808	1522	13	9	14.242676	崗
2	1	461	0	0	0	932	1527	12	16	-1	
3	1	461	1	0	0	932	1527	12	16	-1	
4	1	461	1	1	0	932	1527	12	16	-1	
5	1	461	1	1	1	932	1527	12	16	0.000000	仿
2	1	462	0	0	0	966	1515	62	32	-1	
3	1	462	1	0	0	966	1515	62	32	-1	
4	1	462	1	1	0	966	1515	62	32	-1	
5	1	462	1	1	1	966	1515	62	32	92.994522	院
5	1	462	1	1	2	1009	1511	24	51	95.977089	法
2	1	463	0	0	0	1354	1518	62	29	-1	
3	1	463	1	0	0	1354	1518	62	29	-1	
4	1	463	1	1	0	1354	1518	62	29	-1	
5	1	463	1	1	1	1354	1518	36	29	51.304176	人
5	1	463	1	1	2	1411	1530	5	6	69.640282	人
2	1	464	0	0	0	1453	1530	43	16	-1	
3	1	464	1	0	0	1453	1530	43	16	-1	
4	1	464	1	1	0	1453	1530	43	16	-1	
5	1	464	1	1	1	1453	1530	43	16	18.211983	人
2	1	465	0	0	0	1510	1519	13	14	-1	
3	1	465	1	0	0	1510	1519	13	14	-1	
4	1	465	1	1	0	1510	1519	13	14	-1	
5	1	465	1	1	1	1506	1514	7	28	16.603149	$
2	1	466	0	0	0	1512	1530	11	15	-1	
3	1	466	1	0	0	1512	1530	11	15	-1	
4	1	466	1	1	0	1512	1530	11	15	-1	
5	1	466	1	1	1	1512	1530	11	15	56.356804	上
2	1	467	0	0	0	1638	1527	19	24	-1	
3	1	467	1	0	0	1638	1527	19	24	-1	
4	1	467	1	1	0	1638	1527	19	24	-1	
5	1	467	1	1	1	1638	1527	19	24	0.000000	R
2	1	468	0	0	0	1976	1518	18	18	-1	
3	1	468	1	0	0	1976	1518	18	18	-1	
4	1	468	1	1	0	1976	1518	18	18	-1	
5	1	468	1	1	1	1976	1518	18	18	0.000000	當
2	1	469	0	0	0	2296	1534	14	16	-1	
3	1	469	1	0	0	2296	1534	14	16	-1	
4	1	469	1	1	0	2296	1534	14	16	-1	
5	1	469	1	1	1	2296	1534	14	16	47.942581	六
2	1	470	0	0	0	2296	1524	15	12	-1	
3	1	470	1	0	0	2296	1524	15	12	-1	
4	1	470	1	1	0	2296	1524	15	12	-1	
5	1	470	1	1	1	2296	1524	15	12	10.767426	上
2	1	471	0	0	0	163	1538	15	15	-1	
3	1	471	1	0	0	163	1538	15	15	-1	
4	1	471	1	1	0	163	1538	15	15	-1	
5	1	471	1	1	1	163	1538	15	15	0.000000	人
2	1	472	0	0	0	607	1464	143	99	-1	
3	1	472	1	0	0	607	1464	143	99	-1	
4	1	472	1	1	0	607	1464	143	99	-1	
5	1	472	1	1	1	607	1464	143	99	0.000000	有
2	1	473	0	0	0	1320	1569	21	6	-1	
3	1	473	1	0	0	1320	1569	21	6	-1	
4	1	473	1	1	0	1320	1569	21	6	-1	
5	1	473	1	1	1	1320	1569	21	6	45.214531	XX
2	1	474	0	0	0	1408	1542	32	23	-1	
3	1	474	1	0	0	1408	1542	32	23	-1	
4	1	474	1	1	0	1408	1542	32	23	-1	
5	1	474	1	1	1	1408	1542	32	23	47.606983	AS
2	1	475	0	0	0	1437	1542	28	18	-1	
3	1	475	1	0	0	1437	1542	28	18	-1	
4	1	475	1	1	0	1437	1542	28	18	-1	
5	1	475	1	1	1	1437	1542	28	18	0.000000	訪
2	1	476	0	0	0	1515	1556	9	13	-1	
3	1	476	1	0	0	1515	1556	9	13	-1	
4	1	476	1	1	0	1515	1556	9	13	-1	
5	1	476	1	1	1	1515	1556	9	13	0.000000	語
2	1	477	0	0	0	1726	1545	13	14	-1	
3	1	477	1	0	0	1726	1545	13	14	-1	
4	1	477	1	1	0	1726	1545	13	14	-1	
5	1	477	1	1	1	1726	1545	13	14	0.000000	4
2	1	478	0	0	0	1791	1554	12	7	-1	
3	1	478	1	0	0	1791	1554	12	7	-1	
4	1	478	1	1	0	1791	1554	12	7	-1	
5	1	478	1	1	1	1791	1554	12	7	57.867466	說
2	1	479	0	0	0	1938	1525	21	30	-1	
3	1	479	1	0	0	1938	1525	21	30	-1	
4	1	479	1	1	0	1938	1525	21	30	-1	
5	1	479	1	1	1	1938	1525	21	30	28.881042	當
2	1	480	0	0	0	1974	1532	17	25	-1	
3	1	480	1	0	0	1974	1532	17	25	-1	
4	1	480	1	1	0	1974	1532	17	25	-1	
5	1	480	1	1	1	1974	1532	17	25	49.408192	同
2	1	481	0	0	0	2028	1560	6	7	-1	
3	1	481	1	0	0	2028	1560	6	7	-1	
4	1	481	1	1	0	2028	1560	6	7	-1	
